03M075,M075,P.S. 075 Emily Dickinson,Robert O'Brien,Elementary School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations NOT AVAILABLE,Teacher Acdemic Expectations BELOW Average,Acdemic Expectations BELOW Average,Parent Communication AT LEAST Average,Student Communication NOT AVAILABLE,Teacher Communication BELOW Average,Communication BELOW Average,Parent Engagement AT LEAST Average,Student Engagement NOT AVAILABLE,Teacher Engagement BELOW Average,Engagement BELOW Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect NOT AVAILABLE,Teacher Safety and Respect BELOW Average,Safety and Respect BELOW Average,Parent Horizon Academic Expectation BELOW Average,Student Horizon Academic Expectation NOT AVAILABLE,Teacher Horizon Academic Expectation BELOW Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication BELOW Average,Student Horizon Communication NOT AVAILABLE,Teacher Horizon Communication BELOW Average,Horizon Communication BELOW Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement NOT AVAILABLE,Teacher Horizon Engagement BELOW Average,Horizon Engagement BELOW Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect NOT AVAILABLE,Teacher Horizon Safety and Respect BELOW Average,Horizon Safety and Respect BELOW Average
03M076,M076,P.S. 076 A. Philip Randolph,Charles Deberry,Elementary School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations NOT AVAILABLE,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations AT LEAST Average,Parent Communication AT LEAST Average,Student Communication NOT AVAILABLE,Teacher Communication AT LEAST Average,Communication AT LEAST Average,Parent Engagement AT LEAST Average,Student Engagement NOT AVAILABLE,Teacher Engagement AT LEAST Average,Engagement AT LEAST Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect NOT AVAILABLE,Teacher Safety and Respect AT LEAST Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation AT LEAST Average,Student Horizon Academic Expectation NOT AVAILABLE,Teacher Horizon Academic Expectation AT LEAST Average,Horizon Academic Expectation AT LEAST Average,Parent Horizon Communication AT LEAST Average,Student Horizon Communication NOT AVAILABLE,Teacher Horizon Communication AT LEAST Average,Horizon Communication AT LEAST Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement NOT AVAILABLE,Teacher Horizon Engagement AT LEAST Average,Horizon Engagement AT LEAST Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect NOT AVAILABLE,Teacher Horizon Safety and Respect AT LEAST Average,Horizon Safety and Respect AT LEAST Average
03M084,M084,P.S. 084 Lillian Weber,Robin Sundick,Elementary School,Enrollment < 1000,Parent Acdemic Expectations BELOW Average,Student Acdemic Expectations NOT AVAILABLE,Teacher Acdemic Expectations BELOW Average,Acdemic Expectations BELOW Average,Parent Communication BELOW Average,Student Communication NOT AVAILABLE,Teacher Communication BELOW Average,Communication BELOW Average,Parent Engagement AT LEAST Average,Student Engagement NOT AVAILABLE,Teacher Engagement BELOW Average,Engagement BELOW Average,Parent Safety and Respect BELOW Average,Student Safety and Respect NOT AVAILABLE,Teacher Safety and Respect BELOW Average,Safety and Respect BELOW Average,Parent Horizon Academic Expectation BELOW Average,Student Horizon Academic Expectation NOT AVAILABLE,Teacher Horizon Academic Expectation BELOW Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication BELOW Average,Student Horizon Communication NOT AVAILABLE,Teacher Horizon Communication BELOW Average,Horizon Communication BELOW Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement NOT AVAILABLE,Teacher Horizon Engagement BELOW Average,Horizon Engagement BELOW Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect NOT AVAILABLE,Teacher Horizon Safety and Respect BELOW Average,Horizon Safety and Respect BELOW Average
03M087,M087,P.S. 087 William Sherman,Jacqui Getz,Elementary School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations NOT AVAILABLE,Teacher Acdemic Expectations BELOW Average,Acdemic Expectations AT LEAST Average,Parent Communication AT LEAST Average,Student Communication NOT AVAILABLE,Teacher Communication BELOW Average,Communication BELOW Average,Parent Engagement AT LEAST Average,Student Engagement NOT AVAILABLE,Teacher Engagement BELOW Average,Engagement AT LEAST Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect NOT AVAILABLE,Teacher Safety and Respect AT LEAST Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation AT LEAST Average,Student Horizon Academic Expectation NOT AVAILABLE,Teacher Horizon Academic Expectation BELOW Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication AT LEAST Average,Student Horizon Communication NOT AVAILABLE,Teacher Horizon Communication BELOW Average,Horizon Communication BELOW Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement NOT AVAILABLE,Teacher Horizon Engagement BELOW Average,Horizon Engagement AT LEAST Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect NOT AVAILABLE,Teacher Horizon Safety and Respect AT LEAST Average,Horizon Safety and Respect AT LEAST Average
03M145,M145,P.S. 145 Bloomingdale School,Ivelisse Alvarez,Elementary School,Enrollment < 1000,Parent Acdemic Expectations BELOW Average,Student Acdemic Expectations NOT AVAILABLE,Teacher Acdemic Expectations BELOW Average,Acdemic Expectations BELOW Average,Parent Communication BELOW Average,Student Communication NOT AVAILABLE,Teacher Communication BELOW Average,Communication BELOW Average,Parent Engagement AT LEAST Average,Student Engagement NOT AVAILABLE,Teacher Engagement BELOW Average,Engagement BELOW Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect NOT AVAILABLE,Teacher Safety and Respect BELOW Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation BELOW Average,Student Horizon Academic Expectation NOT AVAILABLE,Teacher Horizon Academic Expectation BELOW Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication BELOW Average,Student Horizon Communication NOT AVAILABLE,Teacher Horizon Communication BELOW Average,Horizon Communication BELOW Average,Parent Horizon Engagement BELOW Average,Student Horizon Engagement NOT AVAILABLE,Teacher Horizon Engagement BELOW Average,Horizon Engagement BELOW Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect NOT AVAILABLE,Teacher Horizon Safety and Respect BELOW Average,Horizon Safety and Respect BELOW Average
03M163,M163,P.S. 163 Alfred E. Smith,Virginia Pepe,Elementary School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations NOT AVAILABLE,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations AT LEAST Average,Parent Communication AT LEAST Average,Student Communication NOT AVAILABLE,Teacher Communication BELOW Average,Communication AT LEAST Average,Parent Engagement AT LEAST Average,Student Engagement NOT AVAILABLE,Teacher Engagement AT LEAST Average,Engagement AT LEAST Average,Parent Safety and Respect BELOW Average,Student Safety and Respect NOT AVAILABLE,Teacher Safety and Respect AT LEAST Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation BELOW Average,Student Horizon Academic Expectation NOT AVAILABLE,Teacher Horizon Academic Expectation BELOW Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication BELOW Average,Student Horizon Communication NOT AVAILABLE,Teacher Horizon Communication BELOW Average,Horizon Communication BELOW Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement NOT AVAILABLE,Teacher Horizon Engagement AT LEAST Average,Horizon Engagement AT LEAST Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect NOT AVAILABLE,Teacher Horizon Safety and Respect AT LEAST Average,Horizon Safety and Respect BELOW Average
03M165,M165,P.S. 165 Robert E. Simon,Pedro De La Cruz,Elementary School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations AT LEAST Average,Teacher Acdemic Expectations BELOW Average,Acdemic Expectations BELOW Average,Parent Communication AT LEAST Average,Student Communication AT LEAST Average,Teacher Communication BELOW Average,Communication BELOW Average,Parent Engagement AT LEAST Average,Student Engagement AT LEAST Average,Teacher Engagement BELOW Average,Engagement AT LEAST Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect BELOW Average,Teacher Safety and Respect BELOW Average,Safety and Respect BELOW Average,Parent Horizon Academic Expectation BELOW Average,Student Horizon Academic Expectation BELOW Average,Teacher Horizon Academic Expectation BELOW Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication BELOW Average,Student Horizon Communication BELOW Average,Teacher Horizon Communication BELOW Average,Horizon Communication BELOW Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement BELOW Average,Teacher Horizon Engagement BELOW Average,Horizon Engagement BELOW Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect BELOW Average,Teacher Horizon Safety and Respect BELOW Average,Horizon Safety and Respect BELOW Average
03M166,M166,P.S. 166 The Richard Rodgers School of The Arts and Technology,Debbie J. Hand,Elementary School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations NOT AVAILABLE,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations AT LEAST Average,Parent Communication AT LEAST Average,Student Communication NOT AVAILABLE,Teacher Communication AT LEAST Average,Communication AT LEAST Average,Parent Engagement AT LEAST Average,Student Engagement NOT AVAILABLE,Teacher Engagement AT LEAST Average,Engagement AT LEAST Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect NOT AVAILABLE,Teacher Safety and Respect AT LEAST Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation AT LEAST Average,Student Horizon Academic Expectation NOT AVAILABLE,Teacher Horizon Academic Expectation AT LEAST Average,Horizon Academic Expectation AT LEAST Average,Parent Horizon Communication AT LEAST Average,Student Horizon Communication NOT AVAILABLE,Teacher Horizon Communication AT LEAST Average,Horizon Communication AT LEAST Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement NOT AVAILABLE,Teacher Horizon Engagement AT LEAST Average,Horizon Engagement AT LEAST Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect NOT AVAILABLE,Teacher Horizon Safety and Respect AT LEAST Average,Horizon Safety and Respect AT LEAST Average
04M037,M037,River East Elementary,Alison Mckenzie,Elementary School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations NOT AVAILABLE,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations AT LEAST Average,Parent Communication AT LEAST Average,Student Communication NOT AVAILABLE,Teacher Communication BELOW Average,Communication AT LEAST Average,Parent Engagement AT LEAST Average,Student Engagement NOT AVAILABLE,Teacher Engagement AT LEAST Average,Engagement AT LEAST Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect NOT AVAILABLE,Teacher Safety and Respect AT LEAST Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation AT LEAST Average,Student Horizon Academic Expectation NOT AVAILABLE,Teacher Horizon Academic Expectation BELOW Average,Horizon Academic Expectation AT LEAST Average,Parent Horizon Communication AT LEAST Average,Student Horizon Communication NOT AVAILABLE,Teacher Horizon Communication BELOW Average,Horizon Communication AT LEAST Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement NOT AVAILABLE,Teacher Horizon Engagement AT LEAST Average,Horizon Engagement AT LEAST Average,Parent Horizon Safety and Respect AT LEAST Average,Student Horizon Safety and Respect NOT AVAILABLE,Teacher Horizon Safety and Respect AT LEAST Average,Horizon Safety and Respect AT LEAST Average
04M038,M038,P.S. 38 Roberto Clemente,Norma Caraballo,Elementary School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations NOT AVAILABLE,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations AT LEAST Average,Parent Communication AT LEAST Average,Student Communication NOT AVAILABLE,Teacher Communication AT LEAST Average,Communication AT LEAST Average,Parent Engagement AT LEAST Average,Student Engagement NOT AVAILABLE,Teacher Engagement AT LEAST Average,Engagement AT LEAST Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect NOT AVAILABLE,Teacher Safety and Respect AT LEAST Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation AT LEAST Average,Student Horizon Academic Expectation NOT AVAILABLE,Teacher Horizon Academic Expectation AT LEAST Average,Horizon Academic Expectation AT LEAST Average,Parent Horizon Communication BELOW Average,Student Horizon Communication NOT AVAILABLE,Teacher Horizon Communication AT LEAST Average,Horizon Communication AT LEAST Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement NOT AVAILABLE,Teacher Horizon Engagement AT LEAST Average,Horizon Engagement AT LEAST Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect NOT AVAILABLE,Teacher Horizon Safety and Respect AT LEAST Average,Horizon Safety and Respect AT LEAST Average
04M072,M072,P.S. 072,Loren Bohlen,Elementary School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations NOT AVAILABLE,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations AT LEAST Average,Parent Communication AT LEAST Average,Student Communication NOT AVAILABLE,Teacher Communication AT LEAST Average,Communication AT LEAST Average,Parent Engagement AT LEAST Average,Student Engagement NOT AVAILABLE,Teacher Engagement AT LEAST Average,Engagement AT LEAST Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect NOT AVAILABLE,Teacher Safety and Respect AT LEAST Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation AT LEAST Average,Student Horizon Academic Expectation NOT AVAILABLE,Teacher Horizon Academic Expectation AT LEAST Average,Horizon Academic Expectation AT LEAST Average,Parent Horizon Communication AT LEAST Average,Student Horizon Communication NOT AVAILABLE,Teacher Horizon Communication AT LEAST Average,Horizon Communication AT LEAST Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement NOT AVAILABLE,Teacher Horizon Engagement AT LEAST Average,Horizon Engagement AT LEAST Average,Parent Horizon Safety and Respect AT LEAST Average,Student Horizon Safety and Respect NOT AVAILABLE,Teacher Horizon Safety and Respect AT LEAST Average,Horizon Safety and Respect AT LEAST Average
04M083,M083,P.S. 083 Luis Munoz Rivera,Frances Castillo,Elementary School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations NOT AVAILABLE,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations AT LEAST Average,Parent Communication AT LEAST Average,Student Communication NOT AVAILABLE,Teacher Communication AT LEAST Average,Communication AT LEAST Average,Parent Engagement AT LEAST Average,Student Engagement NOT AVAILABLE,Teacher Engagement AT LEAST Average,Engagement AT LEAST Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect NOT AVAILABLE,Teacher Safety and Respect AT LEAST Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation AT LEAST Average,Student Horizon Academic Expectation NOT AVAILABLE,Teacher Horizon Academic Expectation AT LEAST Average,Horizon Academic Expectation AT LEAST Average,Parent Horizon Communication AT LEAST Average,Student Horizon Communication NOT AVAILABLE,Teacher Horizon Communication AT LEAST Average,Horizon Communication AT LEAST Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement NOT AVAILABLE,Teacher Horizon Engagement AT LEAST Average,Horizon Engagement AT LEAST Average,Parent Horizon Safety and Respect AT LEAST Average,Student Horizon Safety and Respect NOT AVAILABLE,Teacher Horizon Safety and Respect AT LEAST Average,Horizon Safety and Respect AT LEAST Average
04M102,M102,P.S. 102 Jacques Cartier,Sandra Gittens,Elementary School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations NOT AVAILABLE,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations AT LEAST Average,Parent Communication AT LEAST Average,Student Communication NOT AVAILABLE,Teacher Communication AT LEAST Average,Communication AT LEAST Average,Parent Engagement AT LEAST Average,Student Engagement NOT AVAILABLE,Teacher Engagement AT LEAST Average,Engagement AT LEAST Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect NOT AVAILABLE,Teacher Safety and Respect AT LEAST Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation AT LEAST Average,Student Horizon Academic Expectation NOT AVAILABLE,Teacher Horizon Academic Expectation AT LEAST Average,Horizon Academic Expectation AT LEAST Average,Parent Horizon Communication AT LEAST Average,Student Horizon Communication NOT AVAILABLE,Teacher Horizon Communication AT LEAST Average,Horizon Communication AT LEAST Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement NOT AVAILABLE,Teacher Horizon Engagement AT LEAST Average,Horizon Engagement AT LEAST Average,Parent Horizon Safety and Respect AT LEAST Average,Student Horizon Safety and Respect NOT AVAILABLE,Teacher Horizon Safety and Respect AT LEAST Average,Horizon Safety and Respect AT LEAST Average
04M146,M146,P.S. 146 Ann M. Short,Mona Silfen,Elementary School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations NOT AVAILABLE,Teacher Acdemic Expectations BELOW Average,Acdemic Expectations BELOW Average,Parent Communication AT LEAST Average,Student Communication NOT AVAILABLE,Teacher Communication BELOW Average,Communication BELOW Average,Parent Engagement AT LEAST Average,Student Engagement NOT AVAILABLE,Teacher Engagement BELOW Average,Engagement BELOW Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect NOT AVAILABLE,Teacher Safety and Respect BELOW Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation AT LEAST Average,Student Horizon Academic Expectation NOT AVAILABLE,Teacher Horizon Academic Expectation BELOW Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication AT LEAST Average,Student Horizon Communication NOT AVAILABLE,Teacher Horizon Communication BELOW Average,Horizon Communication BELOW Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement NOT AVAILABLE,Teacher Horizon Engagement BELOW Average,Horizon Engagement BELOW Average,Parent Horizon Safety and Respect AT LEAST Average,Student Horizon Safety and Respect NOT AVAILABLE,Teacher Horizon Safety and Respect BELOW Average,Horizon Safety and Respect BELOW Average
04M155,M155,P.S. 155 William Paca,Lillian Raimundi Ortiz,Elementary School,Enrollment < 1000,Parent Acdemic Expectations BELOW Average,Student Acdemic Expectations NOT AVAILABLE,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations BELOW Average,Parent Communication BELOW Average,Student Communication NOT AVAILABLE,Teacher Communication AT LEAST Average,Communication AT LEAST Average,Parent Engagement AT LEAST Average,Student Engagement NOT AVAILABLE,Teacher Engagement BELOW Average,Engagement BELOW Average,Parent Safety and Respect BELOW Average,Student Safety and Respect NOT AVAILABLE,Teacher Safety and Respect BELOW Average,Safety and Respect BELOW Average,Parent Horizon Academic Expectation BELOW Average,Student Horizon Academic Expectation NOT AVAILABLE,Teacher Horizon Academic Expectation BELOW Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication BELOW Average,Student Horizon Communication NOT AVAILABLE,Teacher Horizon Communication BELOW Average,Horizon Communication BELOW Average,Parent Horizon Engagement BELOW Average,Student Horizon Engagement NOT AVAILABLE,Teacher Horizon Engagement BELOW Average,Horizon Engagement BELOW Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect NOT AVAILABLE,Teacher Horizon Safety and Respect BELOW Average,Horizon Safety and Respect BELOW Average
04M182,M182,The Bilingual Bicultural School,Andrea Hernandez,Elementary School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations NOT AVAILABLE,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations AT LEAST Average,Parent Communication AT LEAST Average,Student Communication NOT AVAILABLE,Teacher Communication AT LEAST Average,Communication AT LEAST Average,Parent Engagement AT LEAST Average,Student Engagement NOT AVAILABLE,Teacher Engagement AT LEAST Average,Engagement AT LEAST Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect NOT AVAILABLE,Teacher Safety and Respect AT LEAST Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation AT LEAST Average,Student Horizon Academic Expectation NOT AVAILABLE,Teacher Horizon Academic Expectation AT LEAST Average,Horizon Academic Expectation AT LEAST Average,Parent Horizon Communication BELOW Average,Student Horizon Communication NOT AVAILABLE,Teacher Horizon Communication AT LEAST Average,Horizon Communication AT LEAST Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement NOT AVAILABLE,Teacher Horizon Engagement AT LEAST Average,Horizon Engagement AT LEAST Average,Parent Horizon Safety and Respect AT LEAST Average,Student Horizon Safety and Respect NOT AVAILABLE,Teacher Horizon Safety and Respect AT LEAST Average,Horizon Safety and Respect AT LEAST Average
04M206,M206,P.S. 206 Jose Celso Barbosa,Myrna Rodriguez,Elementary School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations NOT AVAILABLE,Teacher Acdemic Expectations BELOW Average,Acdemic Expectations BELOW Average,Parent Communication AT LEAST Average,Student Communication NOT AVAILABLE,Teacher Communication BELOW Average,Communication AT LEAST Average,Parent Engagement AT LEAST Average,Student Engagement NOT AVAILABLE,Teacher Engagement BELOW Average,Engagement BELOW Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect NOT AVAILABLE,Teacher Safety and Respect BELOW Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation BELOW Average,Student Horizon Academic Expectation NOT AVAILABLE,Teacher Horizon Academic Expectation BELOW Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication BELOW Average,Student Horizon Communication NOT AVAILABLE,Teacher Horizon Communication BELOW Average,Horizon Communication BELOW Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement NOT AVAILABLE,Teacher Horizon Engagement BELOW Average,Horizon Engagement BELOW Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect NOT AVAILABLE,Teacher Horizon Safety and Respect BELOW Average,Horizon Safety and Respect BELOW Average
04M497,M497,Central Park East I,Julie Zuckerman,Elementary School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations NOT AVAILABLE,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations AT LEAST Average,Parent Communication AT LEAST Average,Student Communication NOT AVAILABLE,Teacher Communication AT LEAST Average,Communication AT LEAST Average,Parent Engagement AT LEAST Average,Student Engagement NOT AVAILABLE,Teacher Engagement AT LEAST Average,Engagement AT LEAST Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect NOT AVAILABLE,Teacher Safety and Respect AT LEAST Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation AT LEAST Average,Student Horizon Academic Expectation NOT AVAILABLE,Teacher Horizon Academic Expectation AT LEAST Average,Horizon Academic Expectation AT LEAST Average,Parent Horizon Communication AT LEAST Average,Student Horizon Communication NOT AVAILABLE,Teacher Horizon Communication AT LEAST Average,Horizon Communication AT LEAST Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement NOT AVAILABLE,Teacher Horizon Engagement AT LEAST Average,Horizon Engagement AT LEAST Average,Parent Horizon Safety and Respect AT LEAST Average,Student Horizon Safety and Respect NOT AVAILABLE,Teacher Horizon Safety and Respect AT LEAST Average,Horizon Safety and Respect AT LEAST Average
05M030,M030,P.S. 030 Hernandez/Hughes,Karen Melendez Hutt,Elementary School,Enrollment < 1000,Parent Acdemic Expectations BELOW Average,Student Acdemic Expectations AT LEAST Average,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations AT LEAST Average,Parent Communication BELOW Average,Student Communication AT LEAST Average,Teacher Communication AT LEAST Average,Communication AT LEAST Average,Parent Engagement BELOW Average,Student Engagement AT LEAST Average,Teacher Engagement AT LEAST Average,Engagement AT LEAST Average,Parent Safety and Respect BELOW Average,Student Safety and Respect AT LEAST Average,Teacher Safety and Respect BELOW Average,Safety and Respect BELOW Average,Parent Horizon Academic Expectation BELOW Average,Student Horizon Academic Expectation AT LEAST Average,Teacher Horizon Academic Expectation AT LEAST Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication BELOW Average,Student Horizon Communication AT LEAST Average,Teacher Horizon Communication AT LEAST Average,Horizon Communication BELOW Average,Parent Horizon Engagement BELOW Average,Student Horizon Engagement AT LEAST Average,Teacher Horizon Engagement BELOW Average,Horizon Engagement BELOW Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect AT LEAST Average,Teacher Horizon Safety and Respect BELOW Average,Horizon Safety and Respect BELOW Average
05M046,M046,P.S. 046 Arthur Tappan,George Young,Elementary School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations AT LEAST Average,Teacher Acdemic Expectations AT LEAST Average,Acdemic Expectations AT LEAST Average,Parent Communication AT LEAST Average,Student Communication AT LEAST Average,Teacher Communication AT LEAST Average,Communication AT LEAST Average,Parent Engagement AT LEAST Average,Student Engagement AT LEAST Average,Teacher Engagement AT LEAST Average,Engagement AT LEAST Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect AT LEAST Average,Teacher Safety and Respect AT LEAST Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation AT LEAST Average,Student Horizon Academic Expectation AT LEAST Average,Teacher Horizon Academic Expectation AT LEAST Average,Horizon Academic Expectation AT LEAST Average,Parent Horizon Communication AT LEAST Average,Student Horizon Communication AT LEAST Average,Teacher Horizon Communication AT LEAST Average,Horizon Communication AT LEAST Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement AT LEAST Average,Teacher Horizon Engagement AT LEAST Average,Horizon Engagement AT LEAST Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect AT LEAST Average,Teacher Horizon Safety and Respect AT LEAST Average,Horizon Safety and Respect BELOW Average
05M092,M092,P.S. 092 Mary McLeod Bethune,Rosa Davila,Elementary School,Enrollment < 1000,Parent Acdemic Expectations AT LEAST Average,Student Acdemic Expectations NOT AVAILABLE,Teacher Acdemic Expectations BELOW Average,Acdemic Expectations BELOW Average,Parent Communication AT LEAST Average,Student Communication NOT AVAILABLE,Teacher Communication BELOW Average,Communication AT LEAST Average,Parent Engagement AT LEAST Average,Student Engagement NOT AVAILABLE,Teacher Engagement BELOW Average,Engagement BELOW Average,Parent Safety and Respect AT LEAST Average,Student Safety and Respect NOT AVAILABLE,Teacher Safety and Respect BELOW Average,Safety and Respect AT LEAST Average,Parent Horizon Academic Expectation AT LEAST Average,Student Horizon Academic Expectation NOT AVAILABLE,Teacher Horizon Academic Expectation BELOW Average,Horizon Academic Expectation BELOW Average,Parent Horizon Communication AT LEAST Average,Student Horizon Communication NOT AVAILABLE,Teacher Horizon Communication BELOW Average,Horizon Communication BELOW Average,Parent Horizon Engagement AT LEAST Average,Student Horizon Engagement NOT AVAILABLE,Teacher Horizon Engagement BELOW Average,Horizon Engagement BELOW Average,Parent Horizon Safety and Respect BELOW Average,Student Horizon Safety and Respect NOT AVAILABLE,Teacher Horizon Safety and Respect BELOW Average,Horizon Safety and Respect BELOW Average
